MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BertzCT,Chi0,Chi0v,Chi1,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,Kappa1,Kappa3,LabuteASA,PEOE_VSA11,PEOE_VSA14,PEOE_VSA3,PEOE_VSA4,SMR_VSA1,SMR_VSA7,SlogP_VSA10,SlogP_VSA2,SlogP_VSA8,EState_VSA1,EState_VSA10,EState_VSA4,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4
0.0,0.2907254081066362,79.904,79.904,78.91888567991,8,1.0,1.0,1.0,1.0,79.904,79.904,0.0,0.0,1.9639610121239313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,4.8133333333333335,17.881179872351204,0.0,0.0,0.0,0.0,16.981450852126283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.657407407407408,0.36160454246972706,144.96200000000002,144.96200000000002,144.96472952991002,48,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,62.745068384204075,6.408248290463863,3.6094276245552375,2.4494897427831783,3.04255531702266,0.9583148474999094,2.87494454249973,0.0,0.0,0.0,0.0,7.01,966414.0100000089,34.355936634923424,0.0,32.98994288087755,0.0,0.0,25.181433797066855,0.0,25.181433797066855,0.0,0.0,7.808509083810693,25.181433797066855,0.0,59.19444444444444,0.0,0.0,0.0
-10.657407407407408,0.36160454246972706,144.96200000000002,144.96200000000002,144.96472952991002,48,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,62.745068384204075,6.408248290463863,3.6094276245552375,2.4494897427831783,3.04255531702266,0.9583148474999094,2.87494454249973,0.0,0.0,0.0,0.0,7.01,966414.0100000089,34.355936634923424,0.0,32.98994288087755,0.0,0.0,25.181433797066855,0.0,25.181433797066855,0.0,0.0,7.808509083810693,25.181433797066855,0.0,59.19444444444444,0.0,0.0,0.0
-10.657407407407408,0.36160454246972706,144.96200000000002,144.96200000000002,144.96472952991002,48,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,62.745068384204075,6.408248290463863,3.6094276245552375,2.4494897427831783,3.04255531702266,0.9583148474999094,2.87494454249973,0.0,0.0,0.0,0.0,7.01,966414.0100000089,34.355936634923424,0.0,32.98994288087755,0.0,0.0,25.181433797066855,0.0,25.181433797066855,0.0,0.0,7.808509083810693,25.181433797066855,0.0,59.19444444444444,0.0,0.0,0.0
-10.657407407407408,0.36160454246972706,144.96200000000002,144.96200000000002,144.96472952991002,48,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,62.745068384204075,6.408248290463863,3.6094276245552375,2.4494897427831783,3.04255531702266,0.9583148474999094,2.87494454249973,0.0,0.0,0.0,0.0,7.01,966414.0100000089,34.355936634923424,0.0,32.98994288087755,0.0,0.0,25.181433797066855,0.0,25.181433797066855,0.0,0.0,7.808509083810693,25.181433797066855,0.0,59.19444444444444,0.0,0.0,0.0
-6.0,0.3081535738047932,86.80400000000002,86.80400000000002,87.00346685991,32,0.41830327965626324,0.8,0.8,0.8,19.463355302727972,10.349644697272034,19.11941547876375,4.5,2.089208161226535,2.0,0.8728715609439696,0.49487165930539356,0.49487165930539356,0.0,0.0,0.0,0.0,4.784935064935063,260.71382488733417,25.89166267754987,0.0,7.25440835308271,0.0,0.0,17.26263557438497,0.0,17.26263557438497,7.25440835308271,0.0,7.25440835308271,17.26263557438497,0.0,39.0,0.0,0.0,0.0
-6.0,0.3081535738047932,86.80400000000002,86.80400000000002,87.00346685991,32,0.41830327965626324,0.8,0.8,0.8,19.463355302727972,10.349644697272034,19.11941547876375,4.5,2.089208161226535,2.0,0.8728715609439696,0.49487165930539356,0.49487165930539356,0.0,0.0,0.0,0.0,4.784935064935063,260.71382488733417,25.89166267754987,0.0,7.25440835308271,0.0,0.0,17.26263557438497,0.0,17.26263557438497,7.25440835308271,0.0,7.25440835308271,17.26263557438497,0.0,39.0,0.0,0.0,0.0
-6.0,0.3081535738047932,86.80400000000002,86.80400000000002,87.00346685991,32,0.41830327965626324,0.8,0.8,0.8,19.463355302727972,10.349644697272034,19.11941547876375,4.5,2.089208161226535,2.0,0.8728715609439696,0.49487165930539356,0.49487165930539356,0.0,0.0,0.0,0.0,4.784935064935063,260.71382488733417,25.89166267754987,0.0,7.25440835308271,0.0,0.0,17.26263557438497,0.0,17.26263557438497,7.25440835308271,0.0,7.25440835308271,17.26263557438497,0.0,39.0,0.0,0.0,0.0
-6.0,0.3081535738047932,86.80400000000002,86.80400000000002,87.00346685991,32,0.41830327965626324,0.8,0.8,0.8,19.463355302727972,10.349644697272034,19.11941547876375,4.5,2.089208161226535,2.0,0.8728715609439696,0.49487165930539356,0.49487165930539356,0.0,0.0,0.0,0.0,4.784935064935063,260.71382488733417,25.89166267754987,0.0,7.25440835308271,0.0,0.0,17.26263557438497,0.0,17.26263557438497,7.25440835308271,0.0,7.25440835308271,17.26263557438497,0.0,39.0,0.0,0.0,0.0
-5.194444444444445,0.4163040459190086,113.01400000000001,113.01400000000001,112.98558747991001,42,0.43029221674881835,1.4285714285714286,1.5714285714285714,1.5714285714285714,19.413477519751076,10.689089316256881,83.42592196522058,6.077350269189626,2.950389999955408,2.9433756729740645,1.225194999977704,0.7852165476078995,0.7852165476078995,0.23145502494313788,0.23145502494313788,0.0,0.0,6.260000000000001,2.020456273764258,36.55655520324464,0.0,6.176298517443475,0.0,13.171245143024459,23.07230972193699,0.0,13.171245143024459,12.145603805395323,0.0,12.145603805395323,13.171245143024459,0.0,31.548611111111114,8.784722222222221,8.784722222222221,0.0
-5.194444444444445,0.4163040459190086,113.01400000000001,113.01400000000001,112.98558747991001,42,0.43029221674881835,1.4285714285714286,1.5714285714285714,1.5714285714285714,19.413477519751076,10.689089316256881,83.42592196522058,6.077350269189626,2.950389999955408,2.9433756729740645,1.225194999977704,0.7852165476078995,0.7852165476078995,0.23145502494313788,0.23145502494313788,0.0,0.0,6.260000000000001,2.020456273764258,36.55655520324464,0.0,6.176298517443475,0.0,13.171245143024459,23.07230972193699,0.0,13.171245143024459,12.145603805395323,0.0,12.145603805395323,13.171245143024459,0.0,31.548611111111114,8.784722222222221,8.784722222222221,0.0
-5.194444444444445,0.4163040459190086,113.01400000000001,113.01400000000001,112.98558747991001,42,0.43029221674881835,1.4285714285714286,1.5714285714285714,1.5714285714285714,19.413477519751076,10.689089316256881,83.42592196522058,6.077350269189626,2.950389999955408,2.9433756729740645,1.225194999977704,0.7852165476078995,0.7852165476078995,0.23145502494313788,0.23145502494313788,0.0,0.0,6.260000000000001,2.020456273764258,36.55655520324464,0.0,6.176298517443475,0.0,13.171245143024459,23.07230972193699,0.0,13.171245143024459,12.145603805395323,0.0,12.145603805395323,13.171245143024459,0.0,31.548611111111114,8.784722222222221,8.784722222222221,0.0
-5.194444444444445,0.4163040459190086,113.01400000000001,113.01400000000001,112.98558747991001,42,0.43029221674881835,1.4285714285714286,1.5714285714285714,1.5714285714285714,19.413477519751076,10.689089316256881,83.42592196522058,6.077350269189626,2.950389999955408,2.9433756729740645,1.225194999977704,0.7852165476078995,0.7852165476078995,0.23145502494313788,0.23145502494313788,0.0,0.0,6.260000000000001,2.020456273764258,36.55655520324464,0.0,6.176298517443475,0.0,13.171245143024459,23.07230972193699,0.0,13.171245143024459,12.145603805395323,0.0,12.145603805395323,13.171245143024459,0.0,31.548611111111114,8.784722222222221,8.784722222222221,0.0
0.0,0.2907254081066362,79.904,79.904,78.91888567991,8,1.0,1.0,1.0,1.0,79.904,79.904,0.0,0.0,1.9639610121239313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,4.8133333333333335,17.881179872351204,0.0,0.0,0.0,0.0,16.981450852126283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2907254081066362,79.904,79.904,78.91888567991,8,1.0,1.0,1.0,1.0,79.904,79.904,0.0,0.0,1.9639610121239313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,4.8133333333333335,17.881179872351204,0.0,0.0,0.0,0.0,16.981450852126283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2907254081066362,79.904,79.904,78.91888567991,8,1.0,1.0,1.0,1.0,79.904,79.904,0.0,0.0,1.9639610121239313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,4.8133333333333335,17.881179872351204,0.0,0.0,0.0,0.0,16.981450852126283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2907254081066362,79.904,79.904,78.91888567991,8,1.0,1.0,1.0,1.0,79.904,79.904,0.0,0.0,1.9639610121239313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,4.8133333333333335,17.881179872351204,0.0,0.0,0.0,0.0,16.981450852126283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.657407407407408,0.36160454246972706,144.96200000000002,144.96200000000002,144.96472952991002,48,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,62.745068384204075,6.408248290463863,3.6094276245552375,2.4494897427831783,3.04255531702266,0.9583148474999094,2.87494454249973,0.0,0.0,0.0,0.0,7.01,966414.0100000089,34.355936634923424,0.0,32.98994288087755,0.0,0.0,25.181433797066855,0.0,25.181433797066855,0.0,0.0,7.808509083810693,25.181433797066855,0.0,59.19444444444444,0.0,0.0,0.0
-10.657407407407408,0.36160454246972706,144.96200000000002,144.96200000000002,144.96472952991002,48,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,62.745068384204075,6.408248290463863,3.6094276245552375,2.4494897427831783,3.04255531702266,0.9583148474999094,2.87494454249973,0.0,0.0,0.0,0.0,7.01,966414.0100000089,34.355936634923424,0.0,32.98994288087755,0.0,0.0,25.181433797066855,0.0,25.181433797066855,0.0,0.0,7.808509083810693,25.181433797066855,0.0,59.19444444444444,0.0,0.0,0.0
-10.657407407407408,0.36160454246972706,144.96200000000002,144.96200000000002,144.96472952991002,48,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,62.745068384204075,6.408248290463863,3.6094276245552375,2.4494897427831783,3.04255531702266,0.9583148474999094,2.87494454249973,0.0,0.0,0.0,0.0,7.01,966414.0100000089,34.355936634923424,0.0,32.98994288087755,0.0,0.0,25.181433797066855,0.0,25.181433797066855,0.0,0.0,7.808509083810693,25.181433797066855,0.0,59.19444444444444,0.0,0.0,0.0
-10.657407407407408,0.36160454246972706,144.96200000000002,144.96200000000002,144.96472952991002,48,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,62.745068384204075,6.408248290463863,3.6094276245552375,2.4494897427831783,3.04255531702266,0.9583148474999094,2.87494454249973,0.0,0.0,0.0,0.0,7.01,966414.0100000089,34.355936634923424,0.0,32.98994288087755,0.0,0.0,25.181433797066855,0.0,25.181433797066855,0.0,0.0,7.808509083810693,25.181433797066855,0.0,59.19444444444444,0.0,0.0,0.0
-6.0,0.3081535738047932,86.80400000000002,86.80400000000002,87.00346685991,32,0.41830327965626324,0.8,0.8,0.8,19.463355302727972,10.349644697272034,19.11941547876375,4.5,2.089208161226535,2.0,0.8728715609439696,0.49487165930539356,0.49487165930539356,0.0,0.0,0.0,0.0,4.784935064935063,260.71382488733417,25.89166267754987,0.0,7.25440835308271,0.0,0.0,17.26263557438497,0.0,17.26263557438497,7.25440835308271,0.0,7.25440835308271,17.26263557438497,0.0,39.0,0.0,0.0,0.0
-6.0,0.3081535738047932,86.80400000000002,86.80400000000002,87.00346685991,32,0.41830327965626324,0.8,0.8,0.8,19.463355302727972,10.349644697272034,19.11941547876375,4.5,2.089208161226535,2.0,0.8728715609439696,0.49487165930539356,0.49487165930539356,0.0,0.0,0.0,0.0,4.784935064935063,260.71382488733417,25.89166267754987,0.0,7.25440835308271,0.0,0.0,17.26263557438497,0.0,17.26263557438497,7.25440835308271,0.0,7.25440835308271,17.26263557438497,0.0,39.0,0.0,0.0,0.0
-6.0,0.3081535738047932,86.80400000000002,86.80400000000002,87.00346685991,32,0.41830327965626324,0.8,0.8,0.8,19.463355302727972,10.349644697272034,19.11941547876375,4.5,2.089208161226535,2.0,0.8728715609439696,0.49487165930539356,0.49487165930539356,0.0,0.0,0.0,0.0,4.784935064935063,260.71382488733417,25.89166267754987,0.0,7.25440835308271,0.0,0.0,17.26263557438497,0.0,17.26263557438497,7.25440835308271,0.0,7.25440835308271,17.26263557438497,0.0,39.0,0.0,0.0,0.0
-6.0,0.3081535738047932,86.80400000000002,86.80400000000002,87.00346685991,32,0.41830327965626324,0.8,0.8,0.8,19.463355302727972,10.349644697272034,19.11941547876375,4.5,2.089208161226535,2.0,0.8728715609439696,0.49487165930539356,0.49487165930539356,0.0,0.0,0.0,0.0,4.784935064935063,260.71382488733417,25.89166267754987,0.0,7.25440835308271,0.0,0.0,17.26263557438497,0.0,17.26263557438497,7.25440835308271,0.0,7.25440835308271,17.26263557438497,0.0,39.0,0.0,0.0,0.0
-5.194444444444445,0.4163040459190086,113.01400000000001,113.01400000000001,112.98558747991001,42,0.43029221674881835,1.4285714285714286,1.5714285714285714,1.5714285714285714,19.413477519751076,10.689089316256881,83.42592196522058,6.077350269189626,2.950389999955408,2.9433756729740645,1.225194999977704,0.7852165476078995,0.7852165476078995,0.23145502494313788,0.23145502494313788,0.0,0.0,6.260000000000001,2.020456273764258,36.55655520324464,0.0,6.176298517443475,0.0,13.171245143024459,23.07230972193699,0.0,13.171245143024459,12.145603805395323,0.0,12.145603805395323,13.171245143024459,0.0,31.548611111111114,8.784722222222221,8.784722222222221,0.0
-5.194444444444445,0.4163040459190086,113.01400000000001,113.01400000000001,112.98558747991001,42,0.43029221674881835,1.4285714285714286,1.5714285714285714,1.5714285714285714,19.413477519751076,10.689089316256881,83.42592196522058,6.077350269189626,2.950389999955408,2.9433756729740645,1.225194999977704,0.7852165476078995,0.7852165476078995,0.23145502494313788,0.23145502494313788,0.0,0.0,6.260000000000001,2.020456273764258,36.55655520324464,0.0,6.176298517443475,0.0,13.171245143024459,23.07230972193699,0.0,13.171245143024459,12.145603805395323,0.0,12.145603805395323,13.171245143024459,0.0,31.548611111111114,8.784722222222221,8.784722222222221,0.0
-5.194444444444445,0.4163040459190086,113.01400000000001,113.01400000000001,112.98558747991001,42,0.43029221674881835,1.4285714285714286,1.5714285714285714,1.5714285714285714,19.413477519751076,10.689089316256881,83.42592196522058,6.077350269189626,2.950389999955408,2.9433756729740645,1.225194999977704,0.7852165476078995,0.7852165476078995,0.23145502494313788,0.23145502494313788,0.0,0.0,6.260000000000001,2.020456273764258,36.55655520324464,0.0,6.176298517443475,0.0,13.171245143024459,23.07230972193699,0.0,13.171245143024459,12.145603805395323,0.0,12.145603805395323,13.171245143024459,0.0,31.548611111111114,8.784722222222221,8.784722222222221,0.0
-5.194444444444445,0.4163040459190086,113.01400000000001,113.01400000000001,112.98558747991001,42,0.43029221674881835,1.4285714285714286,1.5714285714285714,1.5714285714285714,19.413477519751076,10.689089316256881,83.42592196522058,6.077350269189626,2.950389999955408,2.9433756729740645,1.225194999977704,0.7852165476078995,0.7852165476078995,0.23145502494313788,0.23145502494313788,0.0,0.0,6.260000000000001,2.020456273764258,36.55655520324464,0.0,6.176298517443475,0.0,13.171245143024459,23.07230972193699,0.0,13.171245143024459,12.145603805395323,0.0,12.145603805395323,13.171245143024459,0.0,31.548611111111114,8.784722222222221,8.784722222222221,0.0
0.0,0.2907254081066362,79.904,79.904,78.91888567991,8,1.0,1.0,1.0,1.0,79.904,79.904,0.0,0.0,1.9639610121239313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,4.8133333333333335,17.881179872351204,0.0,0.0,0.0,0.0,16.981450852126283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2907254081066362,79.904,79.904,78.91888567991,8,1.0,1.0,1.0,1.0,79.904,79.904,0.0,0.0,1.9639610121239313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,4.8133333333333335,17.881179872351204,0.0,0.0,0.0,0.0,16.981450852126283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2907254081066362,79.904,79.904,78.91888567991,8,1.0,1.0,1.0,1.0,79.904,79.904,0.0,0.0,1.9639610121239313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,4.8133333333333335,17.881179872351204,0.0,0.0,0.0,0.0,16.981450852126283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2907254081066362,79.904,79.904,78.91888567991,8,1.0,1.0,1.0,1.0,79.904,79.904,0.0,0.0,1.9639610121239313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48,4.8133333333333335,17.881179872351204,0.0,0.0,0.0,0.0,16.981450852126283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-10.657407407407408,0.36160454246972706,144.96200000000002,144.96200000000002,144.96472952991002,48,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,62.745068384204075,6.408248290463863,3.6094276245552375,2.4494897427831783,3.04255531702266,0.9583148474999094,2.87494454249973,0.0,0.0,0.0,0.0,7.01,966414.0100000089,34.355936634923424,0.0,32.98994288087755,0.0,0.0,25.181433797066855,0.0,25.181433797066855,0.0,0.0,7.808509083810693,25.181433797066855,0.0,59.19444444444444,0.0,0.0,0.0
-10.657407407407408,0.36160454246972706,144.96200000000002,144.96200000000002,144.96472952991002,48,,0.5714285714285714,0.5714285714285714,0.5714285714285714,,,62.745068384204075,6.408248290463863,3.6094276245552375,2.4494897427831783,3.04255531702266,0.9583148474999094,2.87494454249973,0.0,0.0,0.0,0.0,7.01,966414.0100000089,34.355936634923424,0.0,32.98994288087755,0.0,0.0,25.181433797066855,0.0,25.181433797066855,0.0,0.0,7.808509083810693,25.181433797066855,0.0,59.19444444444444,0.0,0.0,0.0
