MaxAbsEStateIndex,MaxEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Kappa1,Kappa2,LabuteASA,PEOE_VSA11,PEOE_VSA13,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA9,VSA_EState1,VSA_EState2,VSA_EState3,VSA_EState4
10.336326215671455,10.336326215671455,-5.2196598859610654,0.14860575682171362,682.905000000001,656.697,681.9797429722707,204,0.5853658536585366,0.9512195121951219,1.2682926829268293,32.14499818080059,2.5273396032223077,-2.2228719731888504,2.6230418965992044,8.036755117558476,-0.3991514375540071,4.010198052184471,2949.6943872488746,50.27025554399461,45.69937881974692,26.387212687313106,30.94809128695742,23.745143751478718,19.366370115080908,7.509048981699215,20.0372000109149,5.317160184101444,20.307919610966948,3.654136669116386,18.665390255886457,-1.989999999999999,11.177190789993874,11.94858766538634,301.20303475575344,60.211910415551465,7.125127652081095,0.0,4.977003270229252,0.0,0.0,110.68812965762841,6.042418707663295,44.39585888774997,110.2550872381334,0.0,12.228026611742582,128.11840435498866,5.749511833283905,32.68641685968852,0.0,5.749511833283905,82.54567364867412,0.0,44.28606133778222,116.73054836529171,1.4118420783282006,0.0,34.370000000000005,188.3303147705402,9.636393415349522,31.2136618594038,231.5570797417912,-0.12858465608465597,0.7656316720851102,-2.805176051902243
9.994142101610311,9.994142101610311,-9.469136602835196,0.14985204335852073,526.7909999999999,464.29500000000024,526.4290181242717,204,0.7142857142857143,1.1142857142857143,1.4857142857142858,31.184744768306928,2.4107031122756104,-2.274604171226204,2.6432931626314433,7.750420480555479,-0.39926737721544175,0.6446147353798305,2815.5718217887406,80.1712083963243,79.24988907696374,19.038743458963566,40.92475614840891,39.29565400869555,12.017900886731383,5.124209117106669,9.596345072106246,2.996970197699528,6.77467896169919,1.8183532499876167,4.723671571696154,-0.19000000000000006,4.2457451734181575,18.963178155489867,308.35583864846024,5.749511833283905,7.125127652081095,0.0,4.977003270229252,0.0,79.34890211175035,44.27996811563957,78.13923644787828,93.74316690987786,14.524958381065714,0.0,129.81447813146923,23.472693405023513,5.749511833283905,4.977003270229252,0.0,5.749511833283905,14.524958381065714,0.0,211.21982087963653,12.08483741532659,1.4118420783282006,0.0,34.370000000000005,215.22272485629935,23.343978977051716,61.74457612872237,541.4939945137486,-1.9404150132275144,4.129817893295977,-6.999543572058446
10.649225315929863,10.649225315929863,-6.631827649454587,0.15695084055723416,646.7310000000015,608.427,646.2412173562711,228,0.44680851063829785,0.7446808510638298,1.0425531914893618,31.184913591764833,2.4977190440410615,-2.2708469083157623,2.5947333125064516,7.951248411685765,-0.3991592530434486,0.6913175555117389,3619.8993721813563,64.95581808715085,61.24988907696374,25.03874345896357,38.977315031666535,31.79565400869554,16.517900886731383,8.795029510356603,14.608806251856056,6.213610984199407,12.67460132119883,4.284994036487497,9.873593931195794,-4.869999999999997,9.60726972459434,13.860021858954205,332.22050113529843,17.97753844502649,7.125127652081095,0.0,4.977003270229252,0.0,108.76353673793935,78.55144319962284,6.042418707663295,60.844961561792644,46.35219775849916,0.0,12.228026611742582,204.7452546349225,5.749511833283905,36.8042426476627,0.0,5.749511833283905,14.524958381065714,0.0,60.7351640118249,193.35739864522557,1.4118420783282006,0.0,34.370000000000005,274.0519941086773,26.08549608939216,31.2136618594038,350.0904709638573,-0.6591260393046103,-4.8857015295457105,-4.125323444192492
10.90313156592986,10.90313156592986,-7.234983593784982,0.14019785579804814,730.8930000000018,680.4929999999999,730.3351177402715,264,0.4528301886792453,0.7358490566037735,1.0,31.1849146463957,2.500923315876117,-2.2761617266912055,2.5978057975202664,7.951305105407621,-0.39915974219269157,0.6689618908726619,4213.962227228149,79.95581808715085,76.24988907696374,28.03874345896357,46.24526422409764,39.295654008695536,18.017900886731383,10.295029510356603,16.108806251856052,6.963610984199403,13.424601321198827,4.659994036487496,10.248593931195792,-4.869999999999997,9.85959337693783,15.237067694696796,387.26979982369204,17.97753844502649,7.125127652081095,0.0,4.977003270229252,0.0,105.8897334421415,119.66279590339693,30.71607271872725,77.29406423583525,46.35219775849916,0.0,53.33937931551665,201.8714513391247,5.749511833283905,36.8042426476627,0.0,5.749511833283905,14.524958381065714,41.111352703774074,110.56497563604937,157.10288639924576,1.4118420783282006,0.0,34.370000000000005,312.2895435166535,42.534598763434815,31.213661859403803,457.58219042971615,-0.9213482615268309,-7.128786816927327,-14.460148579668209
10.90313156592986,10.90313156592986,-7.234983593784982,0.14019785579804814,730.8930000000018,680.4929999999999,730.3351177402715,264,0.4528301886792453,0.7358490566037735,1.0,31.1849146463957,2.500923315876117,-2.2761617266912055,2.5978057975202664,7.951305105407621,-0.39915974219269157,0.6689618908726619,4213.962227228149,79.95581808715085,76.24988907696374,28.03874345896357,46.24526422409764,39.295654008695536,18.017900886731383,10.295029510356603,16.108806251856052,6.963610984199403,13.424601321198827,4.659994036487496,10.248593931195792,-4.869999999999997,9.85959337693783,15.237067694696796,387.26979982369204,17.97753844502649,7.125127652081095,0.0,4.977003270229252,0.0,105.8897334421415,119.66279590339693,30.71607271872725,77.29406423583525,46.35219775849916,0.0,53.33937931551665,201.8714513391247,5.749511833283905,36.8042426476627,0.0,5.749511833283905,14.524958381065714,41.111352703774074,110.56497563604937,157.10288639924576,1.4118420783282006,0.0,34.370000000000005,312.2895435166535,42.534598763434815,31.213661859403803,457.58219042971615,-0.9213482615268309,-7.128786816927327,-14.460148579668209
10.90313156592986,10.90313156592986,-7.234983593784982,0.14019785579804814,730.8930000000018,680.4929999999999,730.3351177402715,264,0.4528301886792453,0.7358490566037735,1.0,31.1849146463957,2.500923315876117,-2.2761617266912055,2.5978057975202664,7.951305105407621,-0.39915974219269157,0.6689618908726619,4213.962227228149,79.95581808715085,76.24988907696374,28.03874345896357,46.24526422409764,39.295654008695536,18.017900886731383,10.295029510356603,16.108806251856052,6.963610984199403,13.424601321198827,4.659994036487496,10.248593931195792,-4.869999999999997,9.85959337693783,15.237067694696796,387.26979982369204,17.97753844502649,7.125127652081095,0.0,4.977003270229252,0.0,105.8897334421415,119.66279590339693,30.71607271872725,77.29406423583525,46.35219775849916,0.0,53.33937931551665,201.8714513391247,5.749511833283905,36.8042426476627,0.0,5.749511833283905,14.524958381065714,41.111352703774074,110.56497563604937,157.10288639924576,1.4118420783282006,0.0,34.370000000000005,312.2895435166535,42.534598763434815,31.213661859403803,457.58219042971615,-0.9213482615268309,-7.128786816927327,-14.460148579668209
10.90313156592986,10.90313156592986,-7.234983593784982,0.14019785579804814,730.8930000000018,680.4929999999999,730.3351177402715,264,0.4528301886792453,0.7358490566037735,1.0,31.1849146463957,2.500923315876117,-2.2761617266912055,2.5978057975202664,7.951305105407621,-0.39915974219269157,0.6689618908726619,4213.962227228149,79.95581808715085,76.24988907696374,28.03874345896357,46.24526422409764,39.295654008695536,18.017900886731383,10.295029510356603,16.108806251856052,6.963610984199403,13.424601321198827,4.659994036487496,10.248593931195792,-4.869999999999997,9.85959337693783,15.237067694696796,387.26979982369204,17.97753844502649,7.125127652081095,0.0,4.977003270229252,0.0,105.8897334421415,119.66279590339693,30.71607271872725,77.29406423583525,46.35219775849916,0.0,53.33937931551665,201.8714513391247,5.749511833283905,36.8042426476627,0.0,5.749511833283905,14.524958381065714,41.111352703774074,110.56497563604937,157.10288639924576,1.4118420783282006,0.0,34.370000000000005,312.2895435166535,42.534598763434815,31.213661859403803,457.58219042971615,-0.9213482615268309,-7.128786816927327,-14.460148579668209
10.90313156592986,10.90313156592986,-7.234983593784982,0.14019785579804814,730.8930000000018,680.4929999999999,730.3351177402715,264,0.4528301886792453,0.7358490566037735,1.0,31.1849146463957,2.500923315876117,-2.2761617266912055,2.5978057975202664,7.951305105407621,-0.39915974219269157,0.6689618908726619,4213.962227228149,79.95581808715085,76.24988907696374,28.03874345896357,46.24526422409764,39.295654008695536,18.017900886731383,10.295029510356603,16.108806251856052,6.963610984199403,13.424601321198827,4.659994036487496,10.248593931195792,-4.869999999999997,9.85959337693783,15.237067694696796,387.26979982369204,17.97753844502649,7.125127652081095,0.0,4.977003270229252,0.0,105.8897334421415,119.66279590339693,30.71607271872725,77.29406423583525,46.35219775849916,0.0,53.33937931551665,201.8714513391247,5.749511833283905,36.8042426476627,0.0,5.749511833283905,14.524958381065714,41.111352703774074,110.56497563604937,157.10288639924576,1.4118420783282006,0.0,34.370000000000005,312.2895435166535,42.534598763434815,31.213661859403803,457.58219042971615,-0.9213482615268309,-7.128786816927327,-14.460148579668209
10.90313156592986,10.90313156592986,-7.234983593784982,0.14019785579804814,730.8930000000018,680.4929999999999,730.3351177402715,264,0.4528301886792453,0.7358490566037735,1.0,31.1849146463957,2.500923315876117,-2.2761617266912055,2.5978057975202664,7.951305105407621,-0.39915974219269157,0.6689618908726619,4213.962227228149,79.95581808715085,76.24988907696374,28.03874345896357,46.24526422409764,39.295654008695536,18.017900886731383,10.295029510356603,16.108806251856052,6.963610984199403,13.424601321198827,4.659994036487496,10.248593931195792,-4.869999999999997,9.85959337693783,15.237067694696796,387.26979982369204,17.97753844502649,7.125127652081095,0.0,4.977003270229252,0.0,105.8897334421415,119.66279590339693,30.71607271872725,77.29406423583525,46.35219775849916,0.0,53.33937931551665,201.8714513391247,5.749511833283905,36.8042426476627,0.0,5.749511833283905,14.524958381065714,41.111352703774074,110.56497563604937,157.10288639924576,1.4118420783282006,0.0,34.370000000000005,312.2895435166535,42.534598763434815,31.213661859403803,457.58219042971615,-0.9213482615268309,-7.128786816927327,-14.460148579668209
10.90313156592986,10.90313156592986,-7.234983593784982,0.14019785579804814,730.8930000000018,680.4929999999999,730.3351177402715,264,0.4528301886792453,0.7358490566037735,1.0,31.1849146463957,2.500923315876117,-2.2761617266912055,2.5978057975202664,7.951305105407621,-0.39915974219269157,0.6689618908726619,4213.962227228149,79.95581808715085,76.24988907696374,28.03874345896357,46.24526422409764,39.295654008695536,18.017900886731383,10.295029510356603,16.108806251856052,6.963610984199403,13.424601321198827,4.659994036487496,10.248593931195792,-4.869999999999997,9.85959337693783,15.237067694696796,387.26979982369204,17.97753844502649,7.125127652081095,0.0,4.977003270229252,0.0,105.8897334421415,119.66279590339693,30.71607271872725,77.29406423583525,46.35219775849916,0.0,53.33937931551665,201.8714513391247,5.749511833283905,36.8042426476627,0.0,5.749511833283905,14.524958381065714,41.111352703774074,110.56497563604937,157.10288639924576,1.4118420783282006,0.0,34.370000000000005,312.2895435166535,42.534598763434815,31.213661859403803,457.58219042971615,-0.9213482615268309,-7.128786816927327,-14.460148579668209
