GAT_0,GAT_1,GAT_2,GAT_3,GAT_4,GAT_5,GAT_6,GAT_7,GAT_8,GAT_9,GAT_10,GAT_11,GAT_12,GAT_13,GAT_14,GAT_15,GAT_16,GAT_17,GAT_18,GAT_19,GAT_20,GAT_21,GAT_22,GAT_23,GAT_24,GAT_25,GAT_26,GAT_27,GAT_28,GAT_29,GAT_30,GAT_31,GAT_32,GAT_33,GAT_34,GAT_35,GAT_36,GAT_37,GAT_38,GAT_39,GAT_40,GAT_41,GAT_42,GAT_43,GAT_44,GAT_45,GAT_46,GAT_47,GAT_48,GAT_49,GAT_50,GAT_51,GAT_52,GAT_53,GAT_54,GAT_55,GAT_56,GAT_57,GAT_58,GAT_59,GAT_60,GAT_61,GAT_62,GAT_63
-1.4028143,-0.8611222,-0.42477977,1.0052104,0.8071406,0.6866114,1.0006076,-0.89553005,1.0879703,1.2349334,1.3871166,-0.565138,0.059221514,0.36479655,-0.90496516,0.16514087,-0.32957396,-0.4860789,-0.20954722,1.5678079,-1.6531564,0.56577206,-0.15792796,0.37686333,0.36262837,-1.1116325,-1.2033532,0.33778608,-0.728485,-0.37835392,0.27506575,1.5238703,-0.2198179,1.003775,-0.23413546,1.7060972,0.022719927,0.484215,0.15558206,-0.711206,0.9116832,-0.5223663,0.19858946,-0.43768257,-2.2182875,-1.1664228,0.7386061,-1.2611308,0.62884873,-0.13825265,0.1425426,0.46737495,-0.1377986,-1.9545451,0.35362574,-1.5925281,-0.26170442,-0.7701164,-0.9424606,0.1260546,0.7576512,-1.1286778,0.92551804,1.5259179
-1.1877542,-0.68025565,-0.32694992,0.948431,0.72125655,0.55545455,0.8161756,-0.79903466,0.89331627,1.0524946,1.1658808,-0.49444452,0.078422934,0.31846705,-0.7064649,0.12379666,-0.3022539,-0.4548114,-0.18349244,1.3483263,-1.4493841,0.49734992,-0.14329559,0.25532794,0.31538832,-0.876975,-0.95642203,0.29733804,-0.6041624,-0.40860283,0.22898665,1.273431,-0.15559903,0.8741218,-0.29347533,1.4128522,-0.02787828,0.41997668,0.117918774,-0.6187714,0.7550032,-0.4099419,0.14449036,-0.406933,-1.8636479,-1.0081909,0.67562723,-0.9982192,0.52003115,-0.10069697,0.21119377,0.27705446,-0.05239329,-1.5800822,0.31702322,-1.4297992,-0.19915259,-0.5670837,-0.8776538,0.14475296,0.6210692,-0.938548,0.78251576,1.2090032
-1.0784943,-0.5950833,-0.3029108,0.83296484,0.6208804,0.5004348,0.80028147,-0.76274073,0.8502594,0.9552813,1.0341531,-0.4808269,-0.00195632,0.300238,-0.72834635,0.11387594,-0.25371194,-0.36154988,-0.18526384,1.1986357,-1.3058002,0.41976357,-0.11607382,0.25832078,0.299205,-0.86211014,-0.92189527,0.2990272,-0.58669823,-0.26568344,0.20561405,1.216225,-0.1699577,0.73049235,-0.20523788,1.3179696,-0.03101512,0.35898766,0.13664939,-0.5521875,0.68584025,-0.38352516,0.17609696,-0.35735235,-1.6909299,-0.9602272,0.6374461,-0.9856432,0.45441636,-0.15252244,0.15447745,0.31962907,-0.08456384,-1.4689924,0.28274086,-1.2659705,-0.2056573,-0.5533527,-0.7611322,0.100997545,0.5766959,-0.9106144,0.6931553,1.1657972
-0.94993186,-0.47682613,-0.2566906,0.76987374,0.5452033,0.4207483,0.73644406,-0.72062486,0.7573957,0.84158623,0.88289183,-0.4560709,-0.037510056,0.27686828,-0.6649092,0.1007774,-0.22252682,-0.31949994,-0.18610859,1.0388682,-1.1663024,0.36079317,-0.106000565,0.21900044,0.2683682,-0.76238304,-0.81736726,0.2963559,-0.534075,-0.20764707,0.17378488,1.0950176,-0.14955308,0.6201855,-0.19555792,1.1712565,-0.05521301,0.3034151,0.12929025,-0.47900096,0.59877247,-0.33565575,0.17032813,-0.3206654,-1.4726698,-0.88664305,0.59142095,-0.89249146,0.38561383,-0.15849942,0.17046258,0.26354676,-0.074248314,-1.272171,0.25367942,-1.1291296,-0.18411726,-0.46741852,-0.6842504,0.091847375,0.5089756,-0.8286856,0.59581757,1.0262502
-0.89502007,-0.4277534,-0.23959671,0.731342,0.51064324,0.38494286,0.7175267,-0.70212823,0.7198049,0.7957322,0.8186812,-0.44406894,-0.052442662,0.2644213,-0.64615893,0.10297746,-0.20463973,-0.3017451,-0.18997236,0.96470016,-1.1007371,0.33319366,-0.10042786,0.20975927,0.2537198,-0.71870106,-0.77952075,0.29685277,-0.5116713,-0.16899791,0.15710141,1.0448169,-0.14111587,0.5707049,-0.18809806,1.1157076,-0.060829446,0.2770186,0.12556641,-0.4441574,0.5658958,-0.31688553,0.17063178,-0.30156308,-1.3776858,-0.8545903,0.55720615,-0.86294717,0.35763037,-0.1614528,0.17627628,0.25221875,-0.07702286,-1.192154,0.23854566,-1.0620135,-0.17478879,-0.44254354,-0.6381455,0.08332956,0.48524237,-0.79615945,0.5548116,0.9750114
-0.95032775,-0.4793593,-0.2603045,0.7547657,0.5421063,0.41913846,0.7473583,-0.72012204,0.7606879,0.84522885,0.8839939,-0.4544242,-0.0378945,0.2738606,-0.6765645,0.1105247,-0.21668997,-0.31912726,-0.19042292,1.031897,-1.1590774,0.35761127,-0.10412038,0.2291291,0.26677904,-0.76225984,-0.82685435,0.29822224,-0.53481466,-0.18958834,0.1699754,1.0979683,-0.1503282,0.61701375,-0.19019942,1.1808097,-0.04886082,0.2999357,0.12874262,-0.47479075,0.6044229,-0.33822402,0.17435636,-0.3161143,-1.4714149,-0.8862269,0.5735732,-0.90636873,0.38745797,-0.15969561,0.16800298,0.28072622,-0.08376942,-1.2785927,0.2502863,-1.1182089,-0.18438222,-0.48325616,-0.66739416,0.085738584,0.515699,-0.8325538,0.59684885,1.03818
-1.1466565,-0.6531678,-0.31829438,0.9092383,0.6848894,0.53774005,0.80857056,-0.784508,0.87948835,1.0167619,1.1212842,-0.49096435,0.046262365,0.3131231,-0.7145143,0.1164537,-0.28522557,-0.41855648,-0.18061154,1.2996825,-1.4004664,0.46908385,-0.1326794,0.2540197,0.31075048,-0.8726281,-0.94334495,0.29637852,-0.59810424,-0.3612607,0.22278759,1.2537222,-0.1608103,0.82572234,-0.25870976,1.3784671,-0.02857648,0.39834273,0.12588626,-0.5982011,0.7288387,-0.40094137,0.1573132,-0.39086044,-1.8046232,-0.9919225,0.66675484,-0.9917665,0.4957342,-0.120398864,0.18529135,0.29182786,-0.060957424,-1.5415522,0.3073301,-1.375629,-0.20271069,-0.56117177,-0.8398143,0.12919718,0.6046685,-0.92795235,0.75287056,1.1945415
-0.917433,-0.44228622,-0.24421792,0.7535345,0.53035694,0.39300132,0.72217685,-0.7096008,0.7266457,0.81535184,0.8425809,-0.44525725,-0.033693347,0.26726356,-0.64036673,0.109101236,-0.21319838,-0.32254672,-0.19236882,0.99137765,-1.126716,0.34924215,-0.10664511,0.20939042,0.25580087,-0.71866494,-0.785576,0.29829806,-0.51404864,-0.19532292,0.15983887,1.0538306,-0.13772844,0.59876955,-0.20905367,1.1354119,-0.05999161,0.28948113,0.12102054,-0.4554577,0.5804116,-0.32087287,0.16348183,-0.31033626,-1.4093796,-0.8635364,0.55929166,-0.8660492,0.3711561,-0.148987,0.19199717,0.24340501,-0.07153583,-1.2118305,0.24399379,-1.0922455,-0.17178114,-0.44535175,-0.65833366,0.09128095,0.49547404,-0.80079657,0.5710836,0.98137766
-1.163572,-0.6857077,-0.31067768,0.9781915,0.7330518,0.5290396,0.8432598,-0.81397474,0.90029275,1.0229731,1.1454474,-0.48584056,0.09711659,0.32785207,-0.66501653,0.17504641,-0.3400641,-0.50062317,-0.23123308,1.3410902,-1.4533324,0.53587437,-0.20001295,0.23002963,0.30628824,-0.8159965,-0.9355359,0.3179863,-0.60750735,-0.4299503,0.2329942,1.2661127,-0.13329294,0.9501559,-0.31936425,1.4288985,-0.03492976,0.42122024,0.10051606,-0.5754383,0.7122921,-0.40462223,0.13988528,-0.35723132,-1.8663639,-1.0238047,0.611776,-1.0456057,0.539052,-0.06290779,0.27276173,0.24880068,-0.05868267,-1.5395368,0.33380798,-1.4309008,-0.20062765,-0.5429592,-0.86217165,0.13344379,0.64072496,-0.9350939,0.7462268,1.155547
-0.9400269,-0.4676254,-0.25349844,0.76317924,0.5389823,0.41409913,0.73290825,-0.7173927,0.7504139,0.8332216,0.8710623,-0.45390078,-0.040059816,0.27462605,-0.6612496,0.101196766,-0.21936537,-0.3164151,-0.18690158,1.0253093,-1.154435,0.35585603,-0.10508583,0.21716174,0.26570457,-0.7544054,-0.8102794,0.29654905,-0.52998173,-0.20079093,0.17073369,1.0857786,-0.14801924,0.6111502,-0.19452225,1.161015,-0.056418356,0.29868832,0.128608,-0.47261775,0.59274334,-0.33214936,0.17024246,-0.31727365,-1.4553035,-0.8808752,0.5853698,-0.8869379,0.38051194,-0.15894933,0.17191559,0.2610742,-0.07468384,-1.2574077,0.2509243,-1.1170021,-0.18239397,-0.46258354,-0.67608005,0.09041336,0.5045599,-0.82273126,0.5882228,1.0166001
-1.1878252,-0.6832301,-0.32842714,0.9394645,0.722816,0.55335194,0.8280705,-0.8017144,0.903082,1.0541697,1.1646432,-0.4990004,0.07446482,0.3145582,-0.7142363,0.12937674,-0.30257207,-0.46040756,-0.1890043,1.3433055,-1.4469649,0.49724585,-0.14506926,0.26636735,0.311661,-0.87588245,-0.96816844,0.29942247,-0.606157,-0.39562097,0.2299553,1.2806548,-0.1503,0.8780808,-0.28702798,1.4277532,-0.0244713,0.4179152,0.11642828,-0.6126439,0.75803906,-0.41571137,0.1488558,-0.4008637,-1.8663126,-1.0125515,0.6644987,-1.0173528,0.524125,-0.10424049,0.21067674,0.29164943,-0.065746166,-1.5871656,0.32119226,-1.4242115,-0.20051034,-0.58078086,-0.86957794,0.14016052,0.6291217,-0.94506633,0.7817999,1.2231704
-1.0329891,-0.54665303,-0.2812284,0.8334931,0.6087222,0.46496788,0.7640037,-0.74680716,0.8009782,0.91681355,0.9818906,-0.4667928,0.009163174,0.29063413,-0.67464,0.11334375,-0.2492447,-0.371747,-0.18675269,1.145982,-1.2639607,0.4101613,-0.12004536,0.22984484,0.28321844,-0.79386824,-0.8624583,0.29792044,-0.55501443,-0.2811295,0.19071606,1.1516453,-0.14928031,0.71260697,-0.23771028,1.2555697,-0.04506746,0.3451797,0.12311085,-0.527485,0.655134,-0.35937384,0.15866645,-0.35151973,-1.6063182,-0.9266874,0.61244184,-0.9256261,0.43363243,-0.1323726,0.19163041,0.26434216,-0.06383245,-1.3748968,0.2746052,-1.2351034,-0.18582308,-0.5006981,-0.75015587,0.11124436,0.54983276,-0.8626332,0.6621159,1.0846765
-1.0576553,-0.5779074,-0.2975694,0.81332266,0.6062578,0.48717058,0.79616266,-0.7555176,0.837586,0.93863237,1.0104488,-0.47606125,-0.009111908,0.29477587,-0.7257379,0.11682794,-0.24521321,-0.35354027,-0.18752418,1.1688886,-1.2790061,0.40796125,-0.11296885,0.25822437,0.29350796,-0.8469007,-0.9109741,0.29922846,-0.5791133,-0.24534284,0.19838823,1.1989533,-0.1674054,0.7102663,-0.19899791,1.299594,-0.030943561,0.34757566,0.13530599,-0.5380788,0.67471606,-0.37764817,0.17810917,-0.3484268,-1.6551387,-0.9481518,0.6205205,-0.97905487,0.44408485,-0.15510623,0.15402907,0.32153723,-0.088720635,-1.4414881,0.27616322,-1.2371875,-0.2027635,-0.54909706,-0.7388287,0.09572173,0.56937516,-0.9000369,0.6780352,1.1510819
-1.4801025,-0.9136231,-0.45124817,1.0604082,0.8517889,0.7276715,1.050938,-0.93661904,1.1430337,1.2984526,1.4630784,-0.5913184,0.067288436,0.38555506,-0.946655,0.17403367,-0.34757882,-0.5131702,-0.21791953,1.6559263,-1.7427095,0.597465,-0.1662942,0.39920154,0.37916544,-1.1739348,-1.2659874,0.3513281,-0.76743686,-0.40773758,0.290723,1.600787,-0.23016174,1.0634547,-0.24349993,1.7928908,0.027762579,0.51393324,0.16260569,-0.7486443,0.9631701,-0.55315405,0.20340909,-0.4590642,-2.3410304,-1.2219259,0.77558124,-1.3220801,0.66605705,-0.13921207,0.14531013,0.4914493,-0.14271672,-2.064814,0.3686852,-1.6780574,-0.27940327,-0.8101955,-0.9929896,0.13553205,0.795805,-1.1825624,0.9761909,1.6057783
-1.2401092,-0.72548556,-0.34259313,0.9873386,0.7589531,0.5860194,0.8338284,-0.81634533,0.9244752,1.0984294,1.2280048,-0.5035347,0.101737924,0.32819593,-0.71727854,0.12734579,-0.31974462,-0.48206523,-0.182243,1.4170828,-1.5118151,0.5267042,-0.15096308,0.26340726,0.32646108,-0.90545,-0.9881219,0.29744127,-0.62071985,-0.45147106,0.24198179,1.3144363,-0.15824242,0.9283912,-0.31221884,1.4660544,-0.022050705,0.44562215,0.116668604,-0.65007514,0.7888025,-0.42658067,0.13983826,-0.42586097,-1.950689,-1.0357305,0.6970325,-1.0224221,0.54907274,-0.089894295,0.21728256,0.2814991,-0.047935836,-1.6495938,0.33111772,-1.4956816,-0.20356278,-0.58932173,-0.92061156,0.1557205,0.6453756,-0.964072,0.8232627,1.2509362
-0.95032775,-0.4793593,-0.2603045,0.7547657,0.5421063,0.41913846,0.7473583,-0.72012204,0.7606879,0.84522885,0.8839939,-0.4544242,-0.0378945,0.2738606,-0.6765645,0.1105247,-0.21668997,-0.31912726,-0.19042292,1.031897,-1.1590774,0.35761127,-0.10412038,0.2291291,0.26677904,-0.76225984,-0.82685435,0.29822224,-0.53481466,-0.18958834,0.1699754,1.0979683,-0.1503282,0.61701375,-0.19019942,1.1808097,-0.04886082,0.2999357,0.12874262,-0.47479075,0.6044229,-0.33822402,0.17435636,-0.3161143,-1.4714149,-0.8862269,0.5735732,-0.90636873,0.38745797,-0.15969561,0.16800298,0.28072622,-0.08376942,-1.2785927,0.2502863,-1.1182089,-0.18438222,-0.48325616,-0.66739416,0.085738584,0.515699,-0.8325538,0.59684885,1.03818
-1.0682085,-0.5720131,-0.28619114,0.87830234,0.6486275,0.48096275,0.7687217,-0.76146317,0.8176411,0.94779164,1.0218673,-0.4758391,0.037700564,0.29506028,-0.6596642,0.112924576,-0.27120337,-0.4120488,-0.18772012,1.1946882,-1.314827,0.43918765,-0.13334095,0.22848977,0.28551048,-0.79247093,-0.8725772,0.2979722,-0.55859965,-0.3350656,0.20195687,1.171027,-0.13713905,0.76592517,-0.2727526,1.2886932,-0.04878502,0.3670304,0.11446465,-0.5458647,0.67603993,-0.36948466,0.14503703,-0.3681106,-1.6625615,-0.94431597,0.62800604,-0.92990416,0.4575593,-0.113809764,0.21879287,0.2423619,-0.05483015,-1.4074699,0.2910915,-1.2930677,-0.18230633,-0.50016826,-0.7960158,0.12939939,0.5647647,-0.8713474,0.68938273,1.0954983
-0.9289099,-0.4590946,-0.25043982,0.7551003,0.5328599,0.40730765,0.7296236,-0.71323925,0.7434274,0.82478863,0.8593975,-0.45159772,-0.04265444,0.27197406,-0.65763646,0.101790816,-0.21573164,-0.31369007,-0.18734641,1.0113178,-1.1417596,0.35057402,-0.10401882,0.21569683,0.26253054,-0.74442667,-0.80328107,0.29641545,-0.5249851,-0.19358762,0.16757776,1.0757811,-0.14557093,0.602883,-0.19328302,1.1510519,-0.05695337,0.29350507,0.12751113,-0.46597248,0.5868436,-0.32874745,0.17032702,-0.3136336,-1.4369903,-0.87428355,0.57706505,-0.88139737,0.37546515,-0.15889248,0.17283435,0.25947616,-0.07510719,-1.2420063,0.24825929,-1.1043202,-0.18018289,-0.45860305,-0.6665995,0.08873027,0.5006683,-0.81590724,0.58115697,1.007219
-1.2339665,-0.7166134,-0.33915162,0.9875273,0.75720245,0.58002126,0.8294272,-0.81515044,0.9178186,1.0927324,1.2187744,-0.5023067,0.1031472,0.32660624,-0.7095062,0.12749103,-0.31947425,-0.4839274,-0.18356976,1.4078554,-1.5050714,0.5253507,-0.15211068,0.259856,0.3236657,-0.896512,-0.98005134,0.298345,-0.6164813,-0.45194188,0.23996289,1.3056716,-0.15533777,0.92437416,-0.31717736,1.4575387,-0.025165036,0.4436826,0.11497998,-0.64529175,0.784216,-0.42321464,0.13710022,-0.42460757,-1.9376508,-1.0316969,0.6940111,-1.0151414,0.54616654,-0.087542176,0.22422864,0.27323234,-0.046477187,-1.6358415,0.3300249,-1.4898533,-0.20094159,-0.5814126,-0.9188905,0.15720995,0.6414642,-0.95806056,0.81725585,1.2393034
-0.93578696,-0.46638915,-0.25218898,0.7629345,0.5405951,0.41180104,0.73248154,-0.71631616,0.74970114,0.83171535,0.8690509,-0.4551822,-0.039479412,0.27312702,-0.65813637,0.100257024,-0.22002518,-0.32030857,-0.18640599,1.0228505,-1.1530674,0.3556194,-0.10632667,0.2168596,0.26376435,-0.7467901,-0.8082161,0.29626197,-0.52659804,-0.20227262,0.17124476,1.082706,-0.14347954,0.6140974,-0.19706959,1.1603132,-0.057030246,0.297589,0.12696542,-0.47044846,0.5915689,-0.33229488,0.16936761,-0.31744754,-1.450778,-0.879599,0.58143634,-0.8854444,0.3805137,-0.15717356,0.17475516,0.25839427,-0.07462998,-1.2522868,0.2527486,-1.1165024,-0.1809505,-0.46122208,-0.6757072,0.091419764,0.5048605,-0.8197765,0.5879304,1.0138012
-1.2005596,-0.69352984,-0.33152926,0.95699334,0.7287115,0.5626925,0.8229135,-0.8034036,0.903437,1.0640022,1.1824771,-0.49805656,0.08090654,0.32092652,-0.71227986,0.1262192,-0.30550522,-0.46023458,-0.18314128,1.3668001,-1.4648101,0.50424325,-0.14499228,0.25852478,0.31827408,-0.8852651,-0.966456,0.2975175,-0.6092364,-0.4170289,0.23215353,1.2849005,-0.15638943,0.8896586,-0.29474577,1.4298398,-0.024206622,0.4257893,0.1182714,-0.62729484,0.76363504,-0.41548917,0.14609234,-0.41088676,-1.8873388,-1.0174937,0.6801057,-1.0083649,0.5273554,-0.099493675,0.2091923,0.28213093,-0.053303596,-1.599984,0.3222737,-1.4468703,-0.20111416,-0.5756976,-0.8877164,0.14565174,0.6291268,-0.9463523,0.79366523,1.2232891
-1.2281829,-0.718192,-0.34058362,0.96813065,0.7503627,0.5773767,0.8423715,-0.8152844,0.92843175,1.0887663,1.211615,-0.5064693,0.08998273,0.3222779,-0.72465396,0.13144869,-0.31577036,-0.47899294,-0.18811409,1.3958626,-1.4944135,0.51902014,-0.1504189,0.27341697,0.32064962,-0.90106016,-0.99413747,0.29957074,-0.62031776,-0.4259794,0.240398,1.3141162,-0.15354939,0.9177137,-0.2981999,1.4691422,-0.019863386,0.43733037,0.11650057,-0.6366039,0.7834543,-0.42895466,0.1466135,-0.41453165,-1.9338651,-1.0345538,0.68284994,-1.0380088,0.5459693,-0.09814788,0.21265003,0.29755685,-0.06362403,-1.6423738,0.3320169,-1.4735516,-0.20499001,-0.59891737,-0.9019994,0.14744304,0.6477712,-0.9664118,0.81227136,1.2576144
