GAT_0,GAT_1,GAT_2,GAT_3,GAT_4,GAT_5,GAT_6,GAT_7,GAT_8,GAT_9,GAT_10,GAT_11,GAT_12,GAT_13,GAT_14,GAT_15,GAT_16,GAT_17,GAT_18,GAT_19,GAT_20,GAT_21,GAT_22,GAT_23,GAT_24,GAT_25,GAT_26,GAT_27,GAT_28,GAT_29,GAT_30,GAT_31,GAT_32,GAT_33,GAT_34,GAT_35,GAT_36,GAT_37,GAT_38,GAT_39,GAT_40,GAT_41,GAT_42,GAT_43,GAT_44,GAT_45,GAT_46,GAT_47,GAT_48,GAT_49,GAT_50,GAT_51,GAT_52,GAT_53,GAT_54,GAT_55,GAT_56,GAT_57,GAT_58,GAT_59,GAT_60,GAT_61,GAT_62,GAT_63
-0.26180738,-0.15624784,0.640348,-1.0298648,-0.29807782,-0.6342767,-0.13903643,-1.101508,0.18522242,-1.3413161,1.1441184,0.04368821,-0.35414824,-0.8547097,0.30280197,-0.8211364,-0.31479278,0.08837833,-0.6912069,-0.18051037,-0.48194,-0.56807065,-0.6169443,0.7655049,0.09183498,0.05949896,-0.5801113,0.010427419,-0.25299856,1.362501,-0.7326857,0.81583816,1.0700545,-1.2726082,-0.6168666,0.27464798,-0.40191478,1.1956986,-0.40478015,-0.88542306,0.4814132,0.37362978,0.7241304,-0.46484396,0.2859286,1.0749409,0.328491,-0.08926503,1.1643623,-0.07581625,-0.23098165,-0.9566245,-0.18843192,0.84268254,0.19063848,-0.8100732,-1.0888473,0.03779509,-0.5751497,0.06778525,0.16810687,0.10823696,-0.23150459,0.32985157
-0.26180738,-0.15624784,0.640348,-1.0298648,-0.29807782,-0.6342767,-0.13903643,-1.101508,0.18522242,-1.3413161,1.1441184,0.04368821,-0.35414824,-0.8547097,0.30280197,-0.8211364,-0.31479278,0.08837833,-0.6912069,-0.18051037,-0.48194,-0.56807065,-0.6169443,0.7655049,0.09183498,0.05949896,-0.5801113,0.010427419,-0.25299856,1.362501,-0.7326857,0.81583816,1.0700545,-1.2726082,-0.6168666,0.27464798,-0.40191478,1.1956986,-0.40478015,-0.88542306,0.4814132,0.37362978,0.7241304,-0.46484396,0.2859286,1.0749409,0.328491,-0.08926503,1.1643623,-0.07581625,-0.23098165,-0.9566245,-0.18843192,0.84268254,0.19063848,-0.8100732,-1.0888473,0.03779509,-0.5751497,0.06778525,0.16810687,0.10823696,-0.23150459,0.32985157
-0.26180738,-0.15624784,0.640348,-1.0298648,-0.29807782,-0.6342767,-0.13903643,-1.101508,0.18522242,-1.3413161,1.1441184,0.04368821,-0.35414824,-0.8547097,0.30280197,-0.8211364,-0.31479278,0.08837833,-0.6912069,-0.18051037,-0.48194,-0.56807065,-0.6169443,0.7655049,0.09183498,0.05949896,-0.5801113,0.010427419,-0.25299856,1.362501,-0.7326857,0.81583816,1.0700545,-1.2726082,-0.6168666,0.27464798,-0.40191478,1.1956986,-0.40478015,-0.88542306,0.4814132,0.37362978,0.7241304,-0.46484396,0.2859286,1.0749409,0.328491,-0.08926503,1.1643623,-0.07581625,-0.23098165,-0.9566245,-0.18843192,0.84268254,0.19063848,-0.8100732,-1.0888473,0.03779509,-0.5751497,0.06778525,0.16810687,0.10823696,-0.23150459,0.32985157
-0.26180738,-0.15624784,0.640348,-1.0298648,-0.29807782,-0.6342767,-0.13903643,-1.101508,0.18522242,-1.3413161,1.1441184,0.04368821,-0.35414824,-0.8547097,0.30280197,-0.8211364,-0.31479278,0.08837833,-0.6912069,-0.18051037,-0.48194,-0.56807065,-0.6169443,0.7655049,0.09183498,0.05949896,-0.5801113,0.010427419,-0.25299856,1.362501,-0.7326857,0.81583816,1.0700545,-1.2726082,-0.6168666,0.27464798,-0.40191478,1.1956986,-0.40478015,-0.88542306,0.4814132,0.37362978,0.7241304,-0.46484396,0.2859286,1.0749409,0.328491,-0.08926503,1.1643623,-0.07581625,-0.23098165,-0.9566245,-0.18843192,0.84268254,0.19063848,-0.8100732,-1.0888473,0.03779509,-0.5751497,0.06778525,0.16810687,0.10823696,-0.23150459,0.32985157
-0.26180738,-0.15624784,0.640348,-1.0298648,-0.29807782,-0.6342767,-0.13903643,-1.101508,0.18522242,-1.3413161,1.1441184,0.04368821,-0.35414824,-0.8547097,0.30280197,-0.8211364,-0.31479278,0.08837833,-0.6912069,-0.18051037,-0.48194,-0.56807065,-0.6169443,0.7655049,0.09183498,0.05949896,-0.5801113,0.010427419,-0.25299856,1.362501,-0.7326857,0.81583816,1.0700545,-1.2726082,-0.6168666,0.27464798,-0.40191478,1.1956986,-0.40478015,-0.88542306,0.4814132,0.37362978,0.7241304,-0.46484396,0.2859286,1.0749409,0.328491,-0.08926503,1.1643623,-0.07581625,-0.23098165,-0.9566245,-0.18843192,0.84268254,0.19063848,-0.8100732,-1.0888473,0.03779509,-0.5751497,0.06778525,0.16810687,0.10823696,-0.23150459,0.32985157
-0.26180738,-0.15624784,0.640348,-1.0298648,-0.29807782,-0.6342767,-0.13903643,-1.101508,0.18522242,-1.3413161,1.1441184,0.04368821,-0.35414824,-0.8547097,0.30280197,-0.8211364,-0.31479278,0.08837833,-0.6912069,-0.18051037,-0.48194,-0.56807065,-0.6169443,0.7655049,0.09183498,0.05949896,-0.5801113,0.010427419,-0.25299856,1.362501,-0.7326857,0.81583816,1.0700545,-1.2726082,-0.6168666,0.27464798,-0.40191478,1.1956986,-0.40478015,-0.88542306,0.4814132,0.37362978,0.7241304,-0.46484396,0.2859286,1.0749409,0.328491,-0.08926503,1.1643623,-0.07581625,-0.23098165,-0.9566245,-0.18843192,0.84268254,0.19063848,-0.8100732,-1.0888473,0.03779509,-0.5751497,0.06778525,0.16810687,0.10823696,-0.23150459,0.32985157
-0.27420998,-0.17616855,0.6617824,-1.0468533,-0.29281074,-0.66778463,-0.15085204,-1.1196955,0.18707041,-1.3813367,1.1524116,0.057863023,-0.35933384,-0.87454855,0.30109832,-0.82518166,-0.30820304,0.09164632,-0.7066344,-0.19018635,-0.46912438,-0.571877,-0.6299451,0.782936,0.09456362,0.07052048,-0.5853231,0.011818592,-0.2742298,1.3884217,-0.7432778,0.8379034,1.0993397,-1.304917,-0.62335503,0.29030308,-0.41851583,1.2125663,-0.42146352,-0.8882142,0.49914378,0.3808124,0.73598415,-0.4628443,0.29367805,1.0855483,0.3320711,-0.09055223,1.1907682,-0.08319872,-0.22371286,-0.9755404,-0.1928647,0.8518198,0.18805866,-0.8275958,-1.1112769,0.0454321,-0.59130853,0.06598963,0.16661443,0.10892683,-0.24286826,0.3318034
-0.28284863,-0.16808131,0.6576218,-1.0419582,-0.28944328,-0.64717484,-0.15001068,-1.1165584,0.17194532,-1.3578801,1.15561,0.04934613,-0.3707637,-0.8521693,0.33104247,-0.826438,-0.32428703,0.09625888,-0.70916665,-0.17357287,-0.45089737,-0.57125884,-0.621826,0.76078665,0.095869616,0.08212942,-0.5768229,0.00010296002,-0.2606449,1.3719482,-0.7264851,0.8564856,1.0860122,-1.308883,-0.63056505,0.28661916,-0.4158565,1.181592,-0.39816454,-0.89343244,0.4797366,0.37795028,0.7419814,-0.45426053,0.27807057,1.068142,0.32000953,-0.10117232,1.1851835,-0.052404583,-0.23165257,-0.95859444,-0.2051783,0.8416569,0.18552943,-0.7836152,-1.1009653,0.025344117,-0.593419,0.05863701,0.17403741,0.1170078,-0.25242454,0.34572983
-0.28284863,-0.16808131,0.6576218,-1.0419582,-0.28944328,-0.64717484,-0.15001068,-1.1165584,0.17194532,-1.3578801,1.15561,0.04934613,-0.3707637,-0.8521693,0.33104247,-0.826438,-0.32428703,0.09625888,-0.70916665,-0.17357287,-0.45089737,-0.57125884,-0.621826,0.76078665,0.095869616,0.08212942,-0.5768229,0.00010296002,-0.2606449,1.3719482,-0.7264851,0.8564856,1.0860122,-1.308883,-0.63056505,0.28661916,-0.4158565,1.181592,-0.39816454,-0.89343244,0.4797366,0.37795028,0.7419814,-0.45426053,0.27807057,1.068142,0.32000953,-0.10117232,1.1851835,-0.052404583,-0.23165257,-0.95859444,-0.2051783,0.8416569,0.18552943,-0.7836152,-1.1009653,0.025344117,-0.593419,0.05863701,0.17403741,0.1170078,-0.25242454,0.34572983
-0.28284863,-0.16808131,0.6576218,-1.0419582,-0.28944328,-0.64717484,-0.15001068,-1.1165584,0.17194532,-1.3578801,1.15561,0.04934613,-0.3707637,-0.8521693,0.33104247,-0.826438,-0.32428703,0.09625888,-0.70916665,-0.17357287,-0.45089737,-0.57125884,-0.621826,0.76078665,0.095869616,0.08212942,-0.5768229,0.00010296002,-0.2606449,1.3719482,-0.7264851,0.8564856,1.0860122,-1.308883,-0.63056505,0.28661916,-0.4158565,1.181592,-0.39816454,-0.89343244,0.4797366,0.37795028,0.7419814,-0.45426053,0.27807057,1.068142,0.32000953,-0.10117232,1.1851835,-0.052404583,-0.23165257,-0.95859444,-0.2051783,0.8416569,0.18552943,-0.7836152,-1.1009653,0.025344117,-0.593419,0.05863701,0.17403741,0.1170078,-0.25242454,0.34572983
-0.28284863,-0.16808131,0.6576218,-1.0419582,-0.28944328,-0.64717484,-0.15001068,-1.1165584,0.17194532,-1.3578801,1.15561,0.04934613,-0.3707637,-0.8521693,0.33104247,-0.826438,-0.32428703,0.09625888,-0.70916665,-0.17357287,-0.45089737,-0.57125884,-0.621826,0.76078665,0.095869616,0.08212942,-0.5768229,0.00010296002,-0.2606449,1.3719482,-0.7264851,0.8564856,1.0860122,-1.308883,-0.63056505,0.28661916,-0.4158565,1.181592,-0.39816454,-0.89343244,0.4797366,0.37795028,0.7419814,-0.45426053,0.27807057,1.068142,0.32000953,-0.10117232,1.1851835,-0.052404583,-0.23165257,-0.95859444,-0.2051783,0.8416569,0.18552943,-0.7836152,-1.1009653,0.025344117,-0.593419,0.05863701,0.17403741,0.1170078,-0.25242454,0.34572983
-0.28284863,-0.16808131,0.6576218,-1.0419582,-0.28944328,-0.64717484,-0.15001068,-1.1165584,0.17194532,-1.3578801,1.15561,0.04934613,-0.3707637,-0.8521693,0.33104247,-0.826438,-0.32428703,0.09625888,-0.70916665,-0.17357287,-0.45089737,-0.57125884,-0.621826,0.76078665,0.095869616,0.08212942,-0.5768229,0.00010296002,-0.2606449,1.3719482,-0.7264851,0.8564856,1.0860122,-1.308883,-0.63056505,0.28661916,-0.4158565,1.181592,-0.39816454,-0.89343244,0.4797366,0.37795028,0.7419814,-0.45426053,0.27807057,1.068142,0.32000953,-0.10117232,1.1851835,-0.052404583,-0.23165257,-0.95859444,-0.2051783,0.8416569,0.18552943,-0.7836152,-1.1009653,0.025344117,-0.593419,0.05863701,0.17403741,0.1170078,-0.25242454,0.34572983
-0.28284863,-0.16808131,0.6576218,-1.0419582,-0.28944328,-0.64717484,-0.15001068,-1.1165584,0.17194532,-1.3578801,1.15561,0.04934613,-0.3707637,-0.8521693,0.33104247,-0.826438,-0.32428703,0.09625888,-0.70916665,-0.17357287,-0.45089737,-0.57125884,-0.621826,0.76078665,0.095869616,0.08212942,-0.5768229,0.00010296002,-0.2606449,1.3719482,-0.7264851,0.8564856,1.0860122,-1.308883,-0.63056505,0.28661916,-0.4158565,1.181592,-0.39816454,-0.89343244,0.4797366,0.37795028,0.7419814,-0.45426053,0.27807057,1.068142,0.32000953,-0.10117232,1.1851835,-0.052404583,-0.23165257,-0.95859444,-0.2051783,0.8416569,0.18552943,-0.7836152,-1.1009653,0.025344117,-0.593419,0.05863701,0.17403741,0.1170078,-0.25242454,0.34572983
-0.28284863,-0.16808131,0.6576218,-1.0419582,-0.28944328,-0.64717484,-0.15001068,-1.1165584,0.17194532,-1.3578801,1.15561,0.04934613,-0.3707637,-0.8521693,0.33104247,-0.826438,-0.32428703,0.09625888,-0.70916665,-0.17357287,-0.45089737,-0.57125884,-0.621826,0.76078665,0.095869616,0.08212942,-0.5768229,0.00010296002,-0.2606449,1.3719482,-0.7264851,0.8564856,1.0860122,-1.308883,-0.63056505,0.28661916,-0.4158565,1.181592,-0.39816454,-0.89343244,0.4797366,0.37795028,0.7419814,-0.45426053,0.27807057,1.068142,0.32000953,-0.10117232,1.1851835,-0.052404583,-0.23165257,-0.95859444,-0.2051783,0.8416569,0.18552943,-0.7836152,-1.1009653,0.025344117,-0.593419,0.05863701,0.17403741,0.1170078,-0.25242454,0.34572983
-0.28284863,-0.16808131,0.6576218,-1.0419582,-0.28944328,-0.64717484,-0.15001068,-1.1165584,0.17194532,-1.3578801,1.15561,0.04934613,-0.3707637,-0.8521693,0.33104247,-0.826438,-0.32428703,0.09625888,-0.70916665,-0.17357287,-0.45089737,-0.57125884,-0.621826,0.76078665,0.095869616,0.08212942,-0.5768229,0.00010296002,-0.2606449,1.3719482,-0.7264851,0.8564856,1.0860122,-1.308883,-0.63056505,0.28661916,-0.4158565,1.181592,-0.39816454,-0.89343244,0.4797366,0.37795028,0.7419814,-0.45426053,0.27807057,1.068142,0.32000953,-0.10117232,1.1851835,-0.052404583,-0.23165257,-0.95859444,-0.2051783,0.8416569,0.18552943,-0.7836152,-1.1009653,0.025344117,-0.593419,0.05863701,0.17403741,0.1170078,-0.25242454,0.34572983
-0.6655504,-0.5566614,1.0438919,-1.4236248,0.07190604,-1.2869432,-0.6077873,-1.52554,0.26088575,-2.2855372,1.3835455,0.43746153,-0.3669279,-1.3110263,0.16576217,-1.0678428,-0.18275246,-0.12283873,-1.0812019,-0.6617423,0.116302185,-0.7021389,-1.0423214,0.924531,-0.07001727,0.5931528,-0.70477617,0.02214952,-0.6724281,1.8098541,-0.9793804,1.1665268,1.7362516,-2.2593827,-1.174426,0.70012677,-0.6133317,1.5594386,-0.5106458,-1.3018321,0.81527156,0.36573142,1.322951,-0.4731812,0.49282736,1.5824468,0.08604305,-0.036133923,1.8369802,-0.3862265,-0.41276214,-1.0768818,-0.4711426,0.9178012,-0.116876535,-0.9428125,-2.1644282,0.20919116,-0.7575821,0.08864331,0.0030847327,0.020818455,-0.41875502,0.40375748
-0.6655504,-0.5566614,1.0438919,-1.4236248,0.07190604,-1.2869432,-0.6077873,-1.52554,0.26088575,-2.2855372,1.3835455,0.43746153,-0.3669279,-1.3110263,0.16576217,-1.0678428,-0.18275246,-0.12283873,-1.0812019,-0.6617423,0.116302185,-0.7021389,-1.0423214,0.924531,-0.07001727,0.5931528,-0.70477617,0.02214952,-0.6724281,1.8098541,-0.9793804,1.1665268,1.7362516,-2.2593827,-1.174426,0.70012677,-0.6133317,1.5594386,-0.5106458,-1.3018321,0.81527156,0.36573142,1.322951,-0.4731812,0.49282736,1.5824468,0.08604305,-0.036133923,1.8369802,-0.3862265,-0.41276214,-1.0768818,-0.4711426,0.9178012,-0.116876535,-0.9428125,-2.1644282,0.20919116,-0.7575821,0.08864331,0.0030847327,0.020818455,-0.41875502,0.40375748
-0.6655504,-0.5566614,1.0438919,-1.4236248,0.07190604,-1.2869432,-0.6077873,-1.52554,0.26088575,-2.2855372,1.3835455,0.43746153,-0.3669279,-1.3110263,0.16576217,-1.0678428,-0.18275246,-0.12283873,-1.0812019,-0.6617423,0.116302185,-0.7021389,-1.0423214,0.924531,-0.07001727,0.5931528,-0.70477617,0.02214952,-0.6724281,1.8098541,-0.9793804,1.1665268,1.7362516,-2.2593827,-1.174426,0.70012677,-0.6133317,1.5594386,-0.5106458,-1.3018321,0.81527156,0.36573142,1.322951,-0.4731812,0.49282736,1.5824468,0.08604305,-0.036133923,1.8369802,-0.3862265,-0.41276214,-1.0768818,-0.4711426,0.9178012,-0.116876535,-0.9428125,-2.1644282,0.20919116,-0.7575821,0.08864331,0.0030847327,0.020818455,-0.41875502,0.40375748
-0.6655504,-0.5566614,1.0438919,-1.4236248,0.07190604,-1.2869432,-0.6077873,-1.52554,0.26088575,-2.2855372,1.3835455,0.43746153,-0.3669279,-1.3110263,0.16576217,-1.0678428,-0.18275246,-0.12283873,-1.0812019,-0.6617423,0.116302185,-0.7021389,-1.0423214,0.924531,-0.07001727,0.5931528,-0.70477617,0.02214952,-0.6724281,1.8098541,-0.9793804,1.1665268,1.7362516,-2.2593827,-1.174426,0.70012677,-0.6133317,1.5594386,-0.5106458,-1.3018321,0.81527156,0.36573142,1.322951,-0.4731812,0.49282736,1.5824468,0.08604305,-0.036133923,1.8369802,-0.3862265,-0.41276214,-1.0768818,-0.4711426,0.9178012,-0.116876535,-0.9428125,-2.1644282,0.20919116,-0.7575821,0.08864331,0.0030847327,0.020818455,-0.41875502,0.40375748
-0.5166902,-0.35348937,0.83229923,-1.2283615,-0.029662501,-0.80838835,-0.44454956,-1.2733619,0.18080223,-1.7733828,1.2144022,0.25802365,-0.36848605,-1.0766733,0.29963908,-0.9411176,-0.24367142,-0.053074837,-0.8916157,-0.5009578,0.0010838218,-0.62251943,-0.8777019,0.7541161,-0.056176443,0.4268786,-0.67179185,0.05333851,-0.4731492,1.5609472,-0.87938184,0.9727769,1.3898704,-1.8605146,-1.0198942,0.47908378,-0.4751771,1.3537586,-0.34789473,-1.1433498,0.60665596,0.34636673,1.0192327,-0.4838624,0.38729924,1.3375571,0.0808995,-0.033516627,1.4853079,-0.26574507,-0.42765284,-0.9264806,-0.40910617,0.8754527,0.02813971,-0.77812403,-1.7341187,0.058923163,-0.62821114,0.04815998,0.030600404,0.06120848,-0.35259086,0.43303117
-0.5166902,-0.35348937,0.83229923,-1.2283615,-0.029662501,-0.80838835,-0.44454956,-1.2733619,0.18080223,-1.7733828,1.2144022,0.25802365,-0.36848605,-1.0766733,0.29963908,-0.9411176,-0.24367142,-0.053074837,-0.8916157,-0.5009578,0.0010838218,-0.62251943,-0.8777019,0.7541161,-0.056176443,0.4268786,-0.67179185,0.05333851,-0.4731492,1.5609472,-0.87938184,0.9727769,1.3898704,-1.8605146,-1.0198942,0.47908378,-0.4751771,1.3537586,-0.34789473,-1.1433498,0.60665596,0.34636673,1.0192327,-0.4838624,0.38729924,1.3375571,0.0808995,-0.033516627,1.4853079,-0.26574507,-0.42765284,-0.9264806,-0.40910617,0.8754527,0.02813971,-0.77812403,-1.7341187,0.058923163,-0.62821114,0.04815998,0.030600404,0.06120848,-0.35259086,0.43303117
